x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(0.016533202373189775, shape=(), dtype=float64)","tf.Tensor(0.13796690784632637, shape=(), dtype=float64)",0.06,"tf.Tensor(5.4192165868980704e-06, shape=(), dtype=float64)","tf.Tensor(2.815741147706346e-06, shape=(), dtype=float64)","tf.Tensor(12.125559294122517, shape=(), dtype=float64)","tf.Tensor([[-4.35287543e+03 -2.48839501e-01 -6.37940882e+03  7.23727594e+00]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0166711692810361, shape=(), dtype=float64)","tf.Tensor(-0.08034010944142095, shape=(), dtype=float64)",0.061,"tf.Tensor(9.112034800010987e-05, shape=(), dtype=float64)","tf.Tensor(8.57011314132118e-05, shape=(), dtype=float64)","tf.Tensor(9.303329419691838, shape=(), dtype=float64)","tf.Tensor([[ 2.58956843e+04  1.48050120e+00  3.79522494e+04 -4.30537789e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.01659082917159468, shape=(), dtype=float64)","tf.Tensor(0.6874533563880827, shape=(), dtype=float64)",0.062,"tf.Tensor(0.000971043407365807, shape=(), dtype=float64)","tf.Tensor(0.0008799230593656972, shape=(), dtype=float64)","tf.Tensor(6.937139386896843, shape=(), dtype=float64)","tf.Tensor([[-7.95744409e+04 -4.54933394e+00 -1.16622567e+05  1.32300153e+02]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.017278282527982764, shape=(), dtype=float64)","tf.Tensor(-1.144309131950734, shape=(), dtype=float64)",0.063,"tf.Tensor(0.005669167512638351, shape=(), dtype=float64)","tf.Tensor(0.004698124105272544, shape=(), dtype=float64)","tf.Tensor(5.172712995189892, shape=(), dtype=float64)","tf.Tensor([[-1.84554322e+05 -1.05511429e+01 -2.70478895e+05  3.06839006e+02]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.01613397339603203, shape=(), dtype=float64)","tf.Tensor(1.524418620291897, shape=(), dtype=float64)",0.064,"tf.Tensor(0.01730946673231827, shape=(), dtype=float64)","tf.Tensor(0.01164029921967992, shape=(), dtype=float64)","tf.Tensor(4.056501717182584, shape=(), dtype=float64)","tf.Tensor([[-2.89036323e+05 -1.65244892e+01 -4.23605538e+05  4.80550093e+02]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.017658392016323927, shape=(), dtype=float64)","tf.Tensor(-0.2978022621583576, shape=(), dtype=float64)",0.065,"tf.Tensor(0.039070188813320465, shape=(), dtype=float64)","tf.Tensor(0.021760722081002194, shape=(), dtype=float64)","tf.Tensor(3.2423955372337083, shape=(), dtype=float64)","tf.Tensor([[-3.93012888e+05 -2.24689408e+01 -5.75991427e+05  6.53420838e+02]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.01736058975416557, shape=(), dtype=float64)","tf.Tensor(1.4728648607216972, shape=(), dtype=float64)",0.066,"tf.Tensor(0.04083643390711193, shape=(), dtype=float64)","tf.Tensor(0.0017662450937914673, shape=(), dtype=float64)","tf.Tensor(3.1981806081291175, shape=(), dtype=float64)","tf.Tensor([[-3.00181981e+04 -1.71614740e+00 -4.39939637e+04  4.99082815e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.018833454614887266, shape=(), dtype=float64)","tf.Tensor(-0.3358223482064384, shape=(), dtype=float64)",0.067,"tf.Tensor(0.06491029040427414, shape=(), dtype=float64)","tf.Tensor(0.024073856497162205, shape=(), dtype=float64)","tf.Tensor(2.7347491099940004, shape=(), dtype=float64)","tf.Tensor([[ 3.31317834e+05  1.89418171e+01  4.85572602e+05 -5.50846608e+02]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.018497632266680827, shape=(), dtype=float64)","tf.Tensor(1.618898813445263, shape=(), dtype=float64)",0.068,"tf.Tensor(0.2106008912102754, shape=(), dtype=float64)","tf.Tensor(0.14569060080600127, shape=(), dtype=float64)","tf.Tensor(1.5577904475235265, shape=(), dtype=float64)","tf.Tensor([[-9.30309029e+05 -5.31867315e+01 -1.36344146e+06  1.54672584e+03]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.02011653108012609, shape=(), dtype=float64)","tf.Tensor(-0.17716927856863496, shape=(), dtype=float64)",0.069,"tf.Tensor(1.0795062461541873, shape=(), dtype=float64)","tf.Tensor(0.868905354943912, shape=(), dtype=float64)","tf.Tensor(-0.07650375711086005, shape=(), dtype=float64)","tf.Tensor([[-2.18607366e+06 -1.24980132e+02 -3.20386396e+06  3.63455178e+03]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.019939361801557455, shape=(), dtype=float64)","tf.Tensor(1.078473370865929, shape=(), dtype=float64)",0.07,"tf.Tensor(2.1944913973319102, shape=(), dtype=float64)","tf.Tensor(1.114985151177723, shape=(), dtype=float64)","tf.Tensor(-0.785950310034531, shape=(), dtype=float64)","tf.Tensor([[ 2.19488012e+06  1.25483656e+02  3.21677069e+06 -3.64919287e+03]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.021017835172423383, shape=(), dtype=float64)","tf.Tensor(-0.7017976381120996, shape=(), dtype=float64)",0.07100000000000001,"tf.Tensor(15.421899131035497, shape=(), dtype=float64)","tf.Tensor(13.227407733703586, shape=(), dtype=float64)","tf.Tensor(-2.735788520800318, shape=(), dtype=float64)","tf.Tensor([[ 6.55557499e+06  3.74789218e+02  9.60771431e+06 -1.08992552e+04]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.020316037534311285, shape=(), dtype=float64)","tf.Tensor(2.0181442583108247, shape=(), dtype=float64)",0.07200000000000001,"tf.Tensor(72.41277621213017, shape=(), dtype=float64)","tf.Tensor(56.99087708109467, shape=(), dtype=float64)","tf.Tensor(-4.28238275084157, shape=(), dtype=float64)","tf.Tensor([[ 1.08956933e+07  6.22918392e+02  1.59685013e+07 -1.81151070e+04]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.02233418179262211, shape=(), dtype=float64)","tf.Tensor(0.246856633828773, shape=(), dtype=float64)",0.073,"tf.Tensor(-186.80985412436445, shape=(), dtype=float64)","tf.Tensor(-259.2226303364946, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.52149206e+07  8.69853206e+02  2.22986709e+07 -2.52962257e+04]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.022581038426450883, shape=(), dtype=float64)","tf.Tensor(-0.3736363426891973, shape=(), dtype=float64)",0.074,"tf.Tensor(-475.3335890335838, shape=(), dtype=float64)","tf.Tensor(-288.52373490921934, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.40194829e+05  8.01511876e+00  2.05466711e+05 -2.33086742e+02]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.022207402083761686, shape=(), dtype=float64)","tf.Tensor(1.7975186744415024, shape=(), dtype=float64)",0.075,"tf.Tensor(-3919.872293891203, shape=(), dtype=float64)","tf.Tensor(-3444.538704857619, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 5.27838590e+07  3.01770933e+03  7.73589249e+07 -8.77580933e+04]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.024004920758203187, shape=(), dtype=float64)","tf.Tensor(0.04719608939299791, shape=(), dtype=float64)",0.076,"tf.Tensor(-33620.85724235979, shape=(), dtype=float64)","tf.Tensor(-29700.984948468584, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.05181597e+08  6.01334366e+03  1.54151958e+08 -1.74874224e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.024052116847596186, shape=(), dtype=float64)","tf.Tensor(0.34274308835675, shape=(), dtype=float64)",0.077,"tf.Tensor(-2180606.0480815936, shape=(), dtype=float64)","tf.Tensor(-2146985.190839234, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-7.74911061e+07 -4.43024883e+03 -1.13569352e+08  1.28836199e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.024394859935952935, shape=(), dtype=float64)","tf.Tensor(-0.6817021053129484, shape=(), dtype=float64)",0.078,"tf.Tensor(-4122972632.2132187, shape=(), dtype=float64)","tf.Tensor(-4120792026.1651373, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 5.60336962e+08  3.20350595e+04  8.21218186e+08 -9.31612513e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.023713157830639986, shape=(), dtype=float64)","tf.Tensor(2.0847571286667694, shape=(), dtype=float64)",0.079,"tf.Tensor(-331298133183.7113, shape=(), dtype=float64)","tf.Tensor(-327175160551.4981, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.19519285e+09  6.83304451e+04  1.75164976e+09 -1.98711970e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.025797914959306757, shape=(), dtype=float64)","tf.Tensor(0.35976765476453365, shape=(), dtype=float64)",0.08,"tf.Tensor(-28819785365666.098, shape=(), dtype=float64)","tf.Tensor(-28488487232482.387, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.82703041e+09  1.04453270e+05  2.67765773e+09 -3.03760863e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.026157682614071292, shape=(), dtype=float64)","tf.Tensor(-0.7212013262690433, shape=(), dtype=float64)",0.081,"tf.Tensor(-5624553821611.298, shape=(), dtype=float64)","tf.Tensor(23195231544054.8, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-3.79469214e+08 -2.16946581e+04 -5.56142179e+08  6.30902995e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.025436481287802248, shape=(), dtype=float64)","tf.Tensor(2.0653889539076635, shape=(), dtype=float64)",0.082,"tf.Tensor(1892932251354263.0, shape=(), dtype=float64)","tf.Tensor(1898556805175874.2, shape=(), dtype=float64)","tf.Tensor(-35.17690347746112, shape=(), dtype=float64)","tf.Tensor([[-2.57583362e+09 -1.47263145e+05 -3.77508813e+09  4.28256388e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.02750187024170991, shape=(), dtype=float64)","tf.Tensor(0.3604402062357823, shape=(), dtype=float64)",0.083,"tf.Tensor(-1105403133772331.6, shape=(), dtype=float64)","tf.Tensor(-2998335385126594.5, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-4.76190248e+09 -2.72243024e+05 -6.97894513e+09  7.91710745e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.027862310447945692, shape=(), dtype=float64)","tf.Tensor(-0.703597816223845, shape=(), dtype=float64)",0.084,"tf.Tensor(-2.5516905585048134e+17, shape=(), dtype=float64)","tf.Tensor(-2.5406365271670902e+17, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 2.87215579e+09  1.64204198e+05  4.20937172e+09 -4.77522714e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.027158712631721846, shape=(), dtype=float64)","tf.Tensor(2.102862244772769, shape=(), dtype=float64)",0.085,"tf.Tensor(2.8890373413401936e+19, shape=(), dtype=float64)","tf.Tensor(2.9145542469252415e+19, shape=(), dtype=float64)","tf.Tensor(-44.810040113638834, shape=(), dtype=float64)","tf.Tensor([[ 1.04710014e+10  5.98638276e+05  1.53460817e+10 -1.74090175e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.029261574876494615, shape=(), dtype=float64)","tf.Tensor(0.4176888037071418, shape=(), dtype=float64)",0.08600000000000001,"tf.Tensor(-1.3565077791027717e+22, shape=(), dtype=float64)","tf.Tensor(-1.359396816444112e+22, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.80340804e+10  1.03102754e+06  2.64303728e+10 -2.99833423e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.029679263680201757, shape=(), dtype=float64)","tf.Tensor(-0.883595369613783, shape=(), dtype=float64)",0.08700000000000001,"tf.Tensor(9.221124176465759e+21, shape=(), dtype=float64)","tf.Tensor(2.2786201967493474e+22, shape=(), dtype=float64)","tf.Tensor(-50.575783911044006, shape=(), dtype=float64)","tf.Tensor([[-8.38548636e+09 -4.79407164e+05 -1.22895942e+10  1.39416539e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.028795668310587975, shape=(), dtype=float64)","tf.Tensor(1.9436469497289692, shape=(), dtype=float64)",0.088,"tf.Tensor(1.0696202601305184e+24, shape=(), dtype=float64)","tf.Tensor(1.0603991359540526e+24, shape=(), dtype=float64)","tf.Tensor(-55.32934592026576, shape=(), dtype=float64)","tf.Tensor([[-3.46833374e+10 -1.98288324e+06 -5.08311771e+10  5.76642864e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.030739315260316945, shape=(), dtype=float64)","tf.Tensor(0.27917562919868755, shape=(), dtype=float64)",0.089,"tf.Tensor(-1.8707355533548582e+26, shape=(), dtype=float64)","tf.Tensor(-1.8814317559561634e+26, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-6.08575544e+10 -3.47929104e+06 -8.91915647e+10  1.01181366e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.031018490889515634, shape=(), dtype=float64)","tf.Tensor(-0.3799610603965292, shape=(), dtype=float64)",0.09,"tf.Tensor(-1.3265674858242259e+26, shape=(), dtype=float64)","tf.Tensor(5.441680675306323e+25, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 3.05070909e+10  1.74412280e+06  4.47105573e+10 -5.07208868e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.030638529829119104, shape=(), dtype=float64)","tf.Tensor(1.9260789813240535, shape=(), dtype=float64)",0.091,"tf.Tensor(6.838120750221177e+29, shape=(), dtype=float64)","tf.Tensor(6.839447317707002e+29, shape=(), dtype=float64)","tf.Tensor(-68.697480646593, shape=(), dtype=float64)","tf.Tensor([[-2.88568496e+11 -1.64977675e+07 -4.22919980e+11  4.79772066e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.03256460881044316, shape=(), dtype=float64)","tf.Tensor(0.2816287264528172, shape=(), dtype=float64)",0.092,"tf.Tensor(-1.2809841478083659e+33, shape=(), dtype=float64)","tf.Tensor(-1.281667959883388e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-6.06156463e+11 -3.46546090e+07 -8.88370292e+11  1.00779171e+09]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.03284623753689598, shape=(), dtype=float64)","tf.Tensor(-0.3685830241503101, shape=(), dtype=float64)",0.093,"tf.Tensor(1.979208588513192e+33, shape=(), dtype=float64)","tf.Tensor(3.260192736321558e+33, shape=(), dtype=float64)","tf.Tensor(-76.66800513083639, shape=(), dtype=float64)","tf.Tensor([[ 5.02429404e+11  2.87244228e+07  7.36350073e+11 -8.35335790e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.03247765451274567, shape=(), dtype=float64)","tf.Tensor(1.9062840317085954, shape=(), dtype=float64)",0.094,"tf.Tensor(1.0955155969231975e+39, shape=(), dtype=float64)","tf.Tensor(1.095513617714609e+39, shape=(), dtype=float64)","tf.Tensor(-89.89204374398426, shape=(), dtype=float64)","tf.Tensor([[-3.36889619e+12 -1.92603375e+08 -4.93738412e+12  5.60110444e+09]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.03438393854445426, shape=(), dtype=float64)","tf.Tensor(0.2818655970726074, shape=(), dtype=float64)",0.095,"tf.Tensor(-3.033597949454048e+41, shape=(), dtype=float64)","tf.Tensor(-3.0445531054232798e+41, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-7.22218504e+12 -4.12899991e+08 -1.05846840e+13  1.20075569e+10]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.03466580414152687, shape=(), dtype=float64)","tf.Tensor(-0.3494686192875087, shape=(), dtype=float64)",0.096,"tf.Tensor(-7.341459002499375e+42, shape=(), dtype=float64)","tf.Tensor(-7.03809920755397e+42, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 6.22827108e+12  3.56076874e+08  9.12802442e+12 -1.03550821e+10]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.03431633552223936, shape=(), dtype=float64)","tf.Tensor(1.8594776743676373, shape=(), dtype=float64)",0.097,"tf.Tensor(-7.641824335726574e+47, shape=(), dtype=float64)","tf.Tensor(-7.641750921136549e+47, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-4.07376744e+13 -2.32901612e+09 -5.97042874e+13  6.77301869e+10]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.036175813196606996, shape=(), dtype=float64)","tf.Tensor(0.2552172795830763, shape=(), dtype=float64)",0.098,"tf.Tensor(2.358724059252148e+50, shape=(), dtype=float64)","tf.Tensor(2.366365883587875e+50, shape=(), dtype=float64)","tf.Tensor(-115.98737546967509, shape=(), dtype=float64)","tf.Tensor([[-8.74848149e+13 -5.00159981e+09 -1.28215923e+14  1.45451672e+11]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.03643103047619007, shape=(), dtype=float64)","tf.Tensor(-0.23651388125175227, shape=(), dtype=float64)",0.099,"tf.Tensor(-5.824636067610797e+51, shape=(), dtype=float64)","tf.Tensor(-6.060508473536011e+51, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 7.56694796e+13  4.32610454e+09  1.10899614e+14 -1.25807574e+11]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.03619451659493832, shape=(), dtype=float64)","tf.Tensor(1.4851251189463437, shape=(), dtype=float64)",0.1,"tf.Tensor(-6.081696663717727e+56, shape=(), dtype=float64)","tf.Tensor(-6.081638417357051e+56, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-4.93684015e+14 -2.82244397e+10 -7.23533014e+14  8.20795766e+11]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.03767964171388466, shape=(), dtype=float64)","tf.Tensor(-0.09745089376364402, shape=(), dtype=float64)",0.101,"tf.Tensor(-3.3477122274861785e+58, shape=(), dtype=float64)","tf.Tensor(-3.286895260849001e+58, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-1.06038502e+15 -6.06233383e+10 -1.55407821e+15  1.76298910e+12]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.037582190820121014, shape=(), dtype=float64)","tf.Tensor(1.0133065994064478, shape=(), dtype=float64)",0.10200000000000001,"tf.Tensor(1.806079570350309e+60, shape=(), dtype=float64)","tf.Tensor(1.839556692625171e+60, shape=(), dtype=float64)","tf.Tensor(-138.74626409255418, shape=(), dtype=float64)","tf.Tensor([[ 9.15813028e+14  5.23580038e+10  1.34219651e+15 -1.52262466e+12]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.03859549741952746, shape=(), dtype=float64)","tf.Tensor(-0.5537877245762906, shape=(), dtype=float64)",0.10300000000000001,"tf.Tensor(-1.0191948187584505e+63, shape=(), dtype=float64)","tf.Tensor(-1.021000898328801e+63, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 2.88287951e+15  1.64817284e+11  4.22508819e+15 -4.79305633e+12]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.03804170969495117, shape=(), dtype=float64)","tf.Tensor(2.37834118250181, shape=(), dtype=float64)",0.10400000000000001,"tf.Tensor(-2.403797825309009e+65, shape=(), dtype=float64)","tf.Tensor(-2.3936058771214246e+65, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 4.84067107e+15  2.76746308e+11  7.09438674e+15 -8.04806759e+12]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.040420050877452984, shape=(), dtype=float64)","tf.Tensor(0.8182354525128281, shape=(), dtype=float64)",0.105,"tf.Tensor(-1.3250281968945507e+66, shape=(), dtype=float64)","tf.Tensor(-1.0846484143636497e+66, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 6.78904590e+15  3.88136967e+11  9.94988432e+15 -1.12874226e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.04123828632996581, shape=(), dtype=float64)","tf.Tensor(-0.7281022911440596, shape=(), dtype=float64)",0.106,"tf.Tensor(-8.221064839577456e+67, shape=(), dtype=float64)","tf.Tensor(-8.088562019888e+67, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 8.72786370e+15  4.98981240e+11  1.27913753e+16 -1.45108882e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.04051018403882175, shape=(), dtype=float64)","tf.Tensor(2.2247045971729342, shape=(), dtype=float64)",0.107,"tf.Tensor(2.2958821295417215e+67, shape=(), dtype=float64)","tf.Tensor(1.0516946969119177e+68, shape=(), dtype=float64)","tf.Tensor(-155.10431837043296, shape=(), dtype=float64)","tf.Tensor([[ 1.06569857e+16  6.09271196e+11  1.56186564e+16 -1.77182337e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.042734888635994686, shape=(), dtype=float64)","tf.Tensor(0.6851966628188375, shape=(), dtype=float64)",0.108,"tf.Tensor(-1.0994170234911297e+69, shape=(), dtype=float64)","tf.Tensor(-1.1223758447865468e+69, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.25762748e+16  7.18998992e+11  1.84315265e+16 -2.09092310e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.04342008529881353, shape=(), dtype=float64)","tf.Tensor(-0.8406250425151638, shape=(), dtype=float64)",0.109,"tf.Tensor(-2.02380939618605e+70, shape=(), dtype=float64)","tf.Tensor(-1.913867693836937e+70, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.44855953e+16  8.28156871e+11  2.12297868e+16 -2.40836545e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.042579460256298364, shape=(), dtype=float64)","tf.Tensor(2.132614569993941, shape=(), dtype=float64)",0.11,"tf.Tensor(-3.7922931763975674e+71, shape=(), dtype=float64)","tf.Tensor(-3.589912236778962e+71, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.63848130e+16  9.36737169e+11  2.40132409e+16 -2.72412814e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0447120748262923, shape=(), dtype=float64)","tf.Tensor(0.6134545038499977, shape=(), dtype=float64)",0.111,"tf.Tensor(-6.844734971352829e+70, shape=(), dtype=float64)","tf.Tensor(3.1078196792622845e+71, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.82737956e+16  1.04473231e+12  2.67816944e+16 -3.03818912e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0453255293301423, shape=(), dtype=float64)","tf.Tensor(-0.8921057160627788, shape=(), dtype=float64)",0.112,"tf.Tensor(-5.3506513826361e+72, shape=(), dtype=float64)","tf.Tensor(-5.2822040329225715e+72, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 2.01524120e+16  1.15213480e+12  2.95349555e+16 -3.35052664e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.04443342361407952, shape=(), dtype=float64)","tf.Tensor(2.101307487390709, shape=(), dtype=float64)",0.113,"tf.Tensor(4.731367081062138e+72, shape=(), dtype=float64)","tf.Tensor(1.0082018463698237e+73, shape=(), dtype=float64)","tf.Tensor(-167.34034087979626, shape=(), dtype=float64)","tf.Tensor([[ 2.20205329e+16  1.25893726e+12  3.22728345e+16 -3.66111918e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.04653473110147023, shape=(), dtype=float64)","tf.Tensor(0.6022316212185348, shape=(), dtype=float64)",0.114,"tf.Tensor(-2.0459175261747767e+73, shape=(), dtype=float64)","tf.Tensor(-2.5190542342809906e+73, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 2.38780304e+16  1.36513237e+12  3.49951443e+16 -3.96994548e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.04713696272268877, shape=(), dtype=float64)","tf.Tensor(-0.8833352709273987, shape=(), dtype=float64)",0.115,"tf.Tensor(3.0660364465865124e+73, shape=(), dtype=float64)","tf.Tensor(5.111953972761289e+73, shape=(), dtype=float64)","tf.Tensor(-169.20909745628498, shape=(), dtype=float64)","tf.Tensor([[ 2.57247784e+16  1.47071291e+12  3.77016997e+16 -4.27698458e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.04625362745176137, shape=(), dtype=float64)","tf.Tensor(2.129978922188707, shape=(), dtype=float64)",0.116,"tf.Tensor(-3.19109836173361e+73, shape=(), dtype=float64)","tf.Tensor(-6.257134808320122e+73, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 2.75606523e+16  1.57567177e+12  4.03923182e+16 -4.58221575e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.048383606373950075, shape=(), dtype=float64)","tf.Tensor(0.6507102570764352, shape=(), dtype=float64)",0.117,"tf.Tensor(4.0089054451295926e+73, shape=(), dtype=float64)","tf.Tensor(7.200003806863203e+73, shape=(), dtype=float64)","tf.Tensor(-169.47723003629767, shape=(), dtype=float64)","tf.Tensor([[ 2.93855290e+16  1.68000191e+12  4.30668195e+16 -4.88561854e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.04903431663102651, shape=(), dtype=float64)","tf.Tensor(-0.8151446576439623, shape=(), dtype=float64)",0.11800000000000001,"tf.Tensor(-5.123443971971551e+74, shape=(), dtype=float64)","tf.Tensor(-5.52433451648451e+74, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 3.11992871e+16  1.78369639e+12  4.57250255e+16 -5.18717275e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.048219171973382546, shape=(), dtype=float64)","tf.Tensor(2.2177848697627818, shape=(), dtype=float64)",0.11900000000000001,"tf.Tensor(2.956841700990587e+74, shape=(), dtype=float64)","tf.Tensor(8.080285672962138e+74, shape=(), dtype=float64)","tf.Tensor(-171.4754185873446, shape=(), dtype=float64)","tf.Tensor([[ 3.30018067e+16  1.88674835e+12  4.83667608e+16 -5.48685847e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.05043695684314533, shape=(), dtype=float64)","tf.Tensor(0.758033491899353, shape=(), dtype=float64)",0.12,"tf.Tensor(8.15378087593117e+74, shape=(), dtype=float64)","tf.Tensor(5.196939174940583e+74, shape=(), dtype=float64)","tf.Tensor(-172.48977861239584, shape=(), dtype=float64)","tf.Tensor([[ 3.47929697e+16  1.98915104e+12  5.09918520e+16 -5.78465604e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.05119499033504468, shape=(), dtype=float64)","tf.Tensor(-0.6884035708664902, shape=(), dtype=float64)",0.121,"tf.Tensor(3.480388918892415e+73, shape=(), dtype=float64)","tf.Tensor(-7.805741984041929e+74, shape=(), dtype=float64)","tf.Tensor(-169.33585583440964, shape=(), dtype=float64)","tf.Tensor([[ 3.65726594e+16  2.09089779e+12  5.36001282e+16 -6.08054607e+13]], shape=(1, 4), dtype=float64)"
