x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(0.0005440068, shape=(), dtype=float32)","tf.Tensor(0.8165366, shape=(), dtype=float32)",0.04,0.0,inf,"[ 1.67076280e-02 -1.30162016e-08  0.00000000e+00  0.00000000e+00
 -1.61636219e-02]"
"tf.Tensor(0.0013605435, shape=(), dtype=float32)","tf.Tensor(1.8127427, shape=(), dtype=float32)",0.041,1.0729848210870235e-61,140.3872463553259,"[ 2.82594127e-02 -7.71017114e-08 -2.24264697e-03 -3.81427121e-06
 -2.42067936e-02]"
"tf.Tensor(0.0031732863, shape=(), dtype=float32)","tf.Tensor(2.945127, shape=(), dtype=float32)",0.042,2.3088931178680148e-45,102.77956094479097,"[ 4.29983817e-02 -2.68945307e-07 -6.71746489e-03 -1.60785546e-05
 -3.22108720e-02]"
"tf.Tensor(0.0061184135, shape=(), dtype=float32)","tf.Tensor(4.214252, shape=(), dtype=float32)",0.043000000000000003,5.847190305225965e-42,94.94261264958716,"[ 6.10494682e-02 -7.58565318e-07 -1.34138156e-02 -4.20427031e-05
 -4.01752826e-02]"
"tf.Tensor(0.010332666, shape=(), dtype=float32)","tf.Tensor(5.620524, shape=(), dtype=float32)",0.044,1.6086180963679474e-39,89.32544314158073,"[ 8.25380138e-02 -1.82175738e-06 -2.23209004e-02 -8.75700036e-05
 -4.80994575e-02]"
"tf.Tensor(0.01595319, shape=(), dtype=float32)","tf.Tensor(7.1641927, shape=(), dtype=float32)",0.045,1.3988549380378109e-37,84.85999444022389,"[ 1.07589615e-01 -3.85245494e-06 -3.34277622e-02 -1.59135719e-04
 -5.59828350e-02]"
"tf.Tensor(0.023117384, shape=(), dtype=float32)","tf.Tensor(8.845352, shape=(), dtype=float32)",0.046,5.961998713027292e-36,81.10765756839237,"[ 1.36329968e-01 -7.37506017e-06 -4.67232867e-02 -2.63824843e-04
 -6.38248596e-02]"
"tf.Tensor(0.031962737, shape=(), dtype=float32)","tf.Tensor(10.663939, shape=(), dtype=float32)",0.047,1.5414483279077215e-34,77.855170714672,"[ 1.68884714e-01 -1.30567293e-05 -6.21962048e-02 -4.09329074e-04
 -7.16249827e-02]"
"tf.Tensor(0.04262668, shape=(), dtype=float32)","tf.Tensor(12.619735, shape=(), dtype=float32)",0.048,2.7370811149458606e-33,74.97841600274062,"[ 2.05379286e-01 -2.17195982e-05 -7.98350938e-02 -6.03943033e-04
 -7.93826619e-02]"
"tf.Tensor(0.055246413, shape=(), dtype=float32)","tf.Tensor(14.712361, shape=(), dtype=float32)",0.049,3.615357460626416e-32,72.39753224247971,"[ 2.45938750e-01 -3.43529303e-05 -9.96283795e-02 -8.56559686e-04
 -8.70973611e-02]"
"tf.Tensor(0.069958776, shape=(), dtype=float32)","tf.Tensor(16.941288, shape=(), dtype=float32)",0.05,3.75266493263195e-31,70.05767164652246,"[ 2.90687655e-01 -5.21251721e-05 -1.21564338e-01 -1.17666501e-03
 -9.47685511e-02]"
"tf.Tensor(0.08690006, shape=(), dtype=float32)","tf.Tensor(19.305826, shape=(), dtype=float32)",0.051000000000000004,3.184469962797949e-30,67.91926693134998,"[ 3.39749876e-01 -7.63959040e-05 -1.45631097e-01 -1.57433192e-03
 -1.02395709e-01]"
"tf.Tensor(0.10620589, shape=(), dtype=float32)","tf.Tensor(21.805132, shape=(), dtype=float32)",0.052000000000000005,2.2761928119394788e-29,65.95246346888798,"[ 3.93248459e-01 -1.08727665e-04 -1.71816638e-01 -2.06021339e-03
 -1.09978318e-01]"
"tf.Tensor(0.12801102, shape=(), dtype=float32)","tf.Tensor(24.438208, shape=(), dtype=float32)",0.053,1.403371493403222e-28,64.13350505272795,"[ 4.51305471e-01 -1.50897640e-04 -2.00108799e-01 -2.64553486e-03
 -1.17515869e-01]"
